Experiments,ERabs<--ACabs,ERabs<--BAabs,ERabs<--BHabs,ERabs<--BLabs,ERabs<--BUabs,ERabs<--CAabs,ERabs<--CCabs,ERabs<--CHabs,ERabs<--DFabs,ERabs<--ELabs,ERabs<--ERabs,ERabs<--FPabs,ERabs<--PCabs,ERabs<--PJabs,ERabs<--RIabs,ERabs<--pH,ERabs<--Lactate,ERabs<--Butyrate,ERabs<--Acetate,ERabs<--AcGum,ERabs<--ArGal,ERabs<--Inulin,ERabs<--Pectin,ERabs<--Starch,ERabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
BH-BL-BU-CA-EL-PC-PJ-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-BU-CC-CH-EL-ER-PC-PJ-RI-Xylan,0.0,0.0,0.0006184088997542858,0.002292281903681301,-0.0208009813601772,0.0,0.003667136011201711,-0.010837547946721315,0.0,-0.0012473602823558309,0.020246720518029872,0.0,-0.009230030035333974,-0.005955074248569352,-0.015881931874901056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04018833279787075,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.999950002499775,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-BU-CC-DF-PC-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-BU-CH-ER-PC-PJ-Inulin,0.0,0.0,-0.008284509149861747,-0.01821132148776589,0.008503478052544183,0.0,0.0,-0.010645751070616574,0.0,0.0,0.04591053894496169,0.0,-0.007127086696182859,-0.03707889233041426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169755238846972,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-BU-CH-ER-PC-PJ-Starch,0.0,0.0,-0.00912696418577227,-0.003591624120699948,-0.06861289359372237,0.0,0.0,-0.016525606656896657,0.0,0.0,0.1125719334673265,0.0,0.0009345404225690611,-0.009712024752436012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17242857033451056,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BH-BL-BU-CH-PC-PJ-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-CC-CH-DF-EL-ER-FP-PC-Pectin-Xylan,0.0,0.0,0.006718096230179072,-0.0005294540897011757,0.0,0.01403304359409958,0.0027725783409550788,0.007653150777332485,-0.005497299623675645,0.004479636286851019,0.04157392461784184,-0.004046831873711199,-0.00860491304192692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023301006038673223,0.0,0.036147853219881655,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
BH-BL-CA-CC-EL-ER-PC-PJ-Xylan,0.0,0.0,0.009621929914618913,-0.005490953980300289,0.0,-0.004511613076409468,0.009832031845759887,0.0,0.0,-0.004841925236038291,0.06332206287278005,0.0,0.015348578445040263,0.0004047306003765418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08347036481763308,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.7449627518623069,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-CA-CC-PJ-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-EL-ER-FP-PC-Inulin,0.0,0.0,-0.006589977086746487,-0.03723307000473142,0.0,-0.00975635949650715,0.0,0.0,0.0,-0.018562824497448987,0.031645558838700426,0.001453906426142002,0.017406828155548407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017721790049610466,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CA-EL-FP-RI-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.999950002499775,0.0,0.0,0.0,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BH-BL-CC-CH-DF-PC-PJ-ArGal-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.5,0.5,0.0,0.0,0.0
BH-BL-CC-CH-EL-ER-PC-PJ-RI-Starch,0.0,0.0,-0.010158843603794989,-0.005367141682654619,0.0,0.0,0.01561731622432885,-0.012089649822724901,0.0,0.005070696969557068,0.15575215135417556,0.0,-0.027675668304057224,-0.008357523029427166,-0.035090192342581955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15718354845581495,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.999950002499775,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,1.0,0.0
BH-BL-CC-DF-EL-ER-PJ-RI-ArGal,0.0,0.0,0.0002446547555534736,-0.00561816036782187,0.0,0.0,0.007995679913817541,0.0,-0.001016626863375954,-0.0015068489086368809,-0.003570341383633406,0.0,-0.0023215836440415487,0.002064212670792704,-0.004108941526678594,0.0,0.0,0.0,0.0,0.0,0.007837955354024534,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-BL-CC-ER-FP-RI-Xylan,0.0,0.0,0.025379438884556293,0.004570153959352395,0.0,0.0,0.004431241898444192,0.0,0.0,0.0,0.040239707470454016,-0.0022581317301454216,-0.003927460325689152,0.0,-0.026413734616904425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05030181946168686,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BH-BL-CH-DF-EL-PC-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BL-CH-DF-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BH-BL-DF-PC-PJ-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BH-BL-EL-PC-Inulin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
BH-BL-FP-Inulin-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142856683,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
BH-BL-FP-PC-PJ-ArGal-Inulin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
BH-BL-PC-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.8895555222237889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BH-BU-CA-CC-ER-PJ-Inulin,0.0,0.0,0.00706881976150202,0.0,0.013853983219825861,-0.005272014913233844,0.01462628466613365,0.0,0.0,0.0,0.07635831042672649,0.0,0.0,-0.02193901701971437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10972717528541882,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BU-CA-DF-EL-FP-PC-PJ-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BH-BU-CC-DF-EL-ER-FP-RI-ArGal-Starch,0.0,0.0,0.00743059953674674,0.0,-0.023250404900560778,0.0,0.010299786858792816,0.0,-0.010544869427879652,-0.04280308909004643,0.05707969469949603,-0.000657818014068263,-0.0021951842299174694,0.0,-0.015450083561951206,0.0,0.0,0.0,0.0,0.0,0.0716340821236372,0.0,0.0,0.08135347092701566,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.999950002499775,1.0,0.20634920634916665,0.0,0.6687063737793209,0.0,0.5,0.0,0.0,0.5,0.0
BH-BU-CC-PJ-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-BU-CH-DF-PC-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BH-BU-CH-ER-PJ-RI-Xylan,0.0,0.0,0.013440575996606514,0.0,0.009613671661194029,0.0,0.0,-0.006717524844510802,0.0,0.0,0.04471797274489855,0.0,-0.002725411334942127,-0.036753404500155615,-0.038736390110490654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760151472328038,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BH-BU-DF-FP-PC-PJ-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BH-CA-CC-EL-FP-PC-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.6999650017498125,0.0,1.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-CA-CC-FP-PC-PJ-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BH-CA-CH-DF-EL-PJ-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.6999650017498125,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-CA-DF-EL-PC-PJ-ArGal-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.5,0.0,0.0,0.5,0.0
BH-CA-FP-PC-Inulin-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
BH-CC-FP-PC-PJ-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BH-CH-DF-FP-PC-Inulin-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
BH-CH-Inulin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
BH-CH-PC-PJ-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BH-EL-ER-PJ-RI-ArGal,0.0,0.0,-0.0013620446605438535,0.0,0.0,0.0,0.0,0.0,0.0,0.005370076294198181,-0.008249932138079947,0.0,-6.639514344208169e-05,0.006700798629246878,-0.012791810952352755,0.0,0.0,0.0,0.0,0.0,0.010399307970973578,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,1.0,0.0,0.0,0.0,0.0
BH-EL-FP-PC-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.6999650017498125,0.0,1.0,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BH-ER-PJ-ArGal-Starch,0.0,0.0,0.007904951853884592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16643277001049783,0.0,0.0,-0.058595260563823914,0.0,0.0,0.0,0.0,0.0,0.0,0.08231485279070007,0.0,0.0,0.17239571577972837,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.5,0.0,0.0,0.5,0.0
BL-BU-CA-CH-EL-ER-FP-PC-PJ-AcGum-Inulin,0.0,0.0,0.0,-0.020209767966575566,-0.02585319241154052,-0.010471565693262078,0.0,-0.0016312505828127975,0.0,-0.00651799590282497,0.008326688360068061,0.0015606915223456564,0.016709535981395414,-0.012285747166190828,0.0,0.0,0.0,0.0,0.0,0.01754710189111176,0.0,0.02184136990191681,0.0,0.0,0.0,0.0,0.0,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.0,0.5,0.0,0.5,0.0,0.0,0.0
BL-BU-CA-DF-ER-PC-RI-Inulin,0.0,0.0,0.0,-0.023199111865512257,0.03255671304490032,-0.0318009241901595,0.0,0.0,-0.006342217583080818,0.0,0.033239808383172954,0.0,-0.009598110898815352,0.0,0.006261653042045133,0.0,0.0,0.0,0.0,0.0,0.0,0.10029342838017077,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BL-BU-CA-DF-PJ-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.20634920634916665,0.999950002499775,0.6687063737793209,0.0,0.0,0.0,1.0,0.0,0.0
BL-BU-CC-CH-EL-ER-PC-RI-Inulin,0.0,0.0,0.0,-0.011976454944278184,0.01635945778196821,0.0,0.0007752019267242688,-0.0005730705765577463,0.0,-0.03053735909410394,0.06771171383129862,0.0,-0.0007697284006728575,0.0,-0.007079800662512963,0.0,0.0,0.0,0.0,0.0,0.0,0.07256476753033124,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6999650017498125,0.999950002499775,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BL-BU-CC-DF-EL-FP-PJ-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.6999650017498125,0.0,1.0,0.0,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BL-BU-DF-EL-PC-PJ-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.6999650017498125,0.0,0.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BL-BU-DF-PC-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BL-BU-EL-ER-PC-RI-Xylan,0.0,0.0,0.0,0.009172675764244614,0.01499469695387013,0.0,0.0,0.0,0.0,-0.021861283334367203,0.030532916217590824,0.0,-0.0070684569972482595,0.0,-0.02504761152985421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08822412810034373,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.6999650017498125,0.999950002499775,0.0,1.0,0.0,0.6687063737793209,0.0,0.0,0.0,0.0,0.0,1.0
BL-BU-PC-PJ-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BL-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6999650017498125,0.0,1.0,1.0,0.999950002499775,0.6687063737793209,0.0,0.0,1.0,0.0,0.0,0.0
BL-CA-CC-CH-ER-PC-PJ-Starch,0.0,0.0,0.0,-0.009137698995142147,0.0,0.0338362411371079,0.004696506107675618,-0.008817731980876676,0.0,0.0,0.20869036224381676,0.0,-0.01485937149745637,-0.008109307558885935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508488372289415,0.0,0.0,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BL-CA-CC-DF-EL-FP-AcGum-Inulin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
BL-CA-CC-DF-PC-PJ-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,0.7936507936507142,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
